pr_number,title,repository,repository_full,state,author,created_at,updated_at,closed_at,comments_count,labels,label_count,days_open,url,body_length,year_month,year,month,quarter,is_merged,is_closed,is_open
1864,chore: remove explores for driver efficiency (replaced),dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2025-03-10 07:13:10+00:00,2025-03-10 07:31:52+00:00,2025-03-10 07:31:51+00:00,0,"views, vgo_carrier, models",3,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/1864,573,2025-03,2025,3,Q1 2025,True,False,False
48,feat: invoice completeness check v2.0,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-10 12:35:42+00:00,2025-03-10 14:52:45+00:00,2025-03-10 14:51:27+00:00,1,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/48,464,2025-03,2025,3,Q1 2025,True,False,False
3890,"chore: remove tests for completeness, to use invoice completeness check",dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-10 14:30:12+00:00,2025-03-24 11:51:42+00:00,2025-03-24 11:50:13+00:00,5,vgo_finance,1,13,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3890,4915,2025-03,2025,3,Q1 2025,True,False,False
49,fix: expected arguments,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-10 15:01:34+00:00,2025-03-10 15:09:00+00:00,2025-03-10 15:04:45+00:00,7,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/49,429,2025-03,2025,3,Q1 2025,True,False,False
51,feat: add remaining carrier configuration to config yml,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-10 15:44:58+00:00,2025-03-11 16:45:25+00:00,2025-03-11 16:18:48+00:00,1,,0,1,https://github.com/vinted/dataverse-vintedgo-finance/pull/51,159,2025-03,2025,3,Q1 2025,True,False,False
3893,fix: add soft dependencies on data download pipelines for vgo_finance,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,closed,jeremychia,2025-03-11 05:43:23+00:00,2025-03-11 09:15:29+00:00,2025-03-11 09:15:29+00:00,4,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3893,4601,2025-03,2025,3,Q1 2025,False,True,False
3894,fix: command reference in scheduler for vgo_finance,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-11 06:06:18+00:00,2025-03-11 08:38:46+00:00,2025-03-11 08:32:07+00:00,5,"vgo_finance, scheduler",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3894,5176,2025-03,2025,3,Q1 2025,True,False,False
3895,fix: change filtering condition for freshness test,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-11 09:10:06+00:00,2025-03-11 10:07:04+00:00,2025-03-11 10:01:03+00:00,5,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3895,4658,2025-03,2025,3,Q1 2025,True,False,False
3896,"chore: change alert channel (vgo_finance, scheduler)",dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-11 11:40:25+00:00,2025-03-13 12:09:23+00:00,2025-03-13 12:03:17+00:00,5,"vgo_finance, scheduler",2,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3896,151,2025-03,2025,3,Q1 2025,True,False,False
52,chore: allow for credit notes parsing,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-11 15:23:56+00:00,2025-03-13 06:01:18+00:00,2025-03-12 09:02:13+00:00,8,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/52,530,2025-03,2025,3,Q1 2025,True,False,False
3899,chore: remove credit note completeness alerts,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-11 15:36:36+00:00,2025-03-24 12:05:26+00:00,2025-03-24 12:03:58+00:00,4,vgo_finance,1,12,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3899,4558,2025-03,2025,3,Q1 2025,True,False,False
53,feat: process irregular column names,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-11 16:15:48+00:00,2025-03-12 07:02:35+00:00,2025-03-12 06:43:03+00:00,7,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/53,1256,2025-03,2025,3,Q1 2025,True,False,False
54,chore: increase number of retries for royal mail ingestor,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-12 06:29:50+00:00,2025-03-12 06:37:05+00:00,2025-03-12 06:35:44+00:00,1,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/54,602,2025-03,2025,3,Q1 2025,True,False,False
3904,chore: no retries for royal mail API,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-12 06:52:44+00:00,2025-03-12 08:22:57+00:00,2025-03-12 08:16:55+00:00,5,"vgo_finance, scheduler",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3904,4764,2025-03,2025,3,Q1 2025,True,False,False
55,fix: change staging model for invoice completeness alert,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-12 08:08:58+00:00,2025-03-12 08:15:13+00:00,2025-03-12 08:11:38+00:00,7,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/55,48,2025-03,2025,3,Q1 2025,True,False,False
3912,feat: add consumer channels for all data spaces,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-13 08:53:45+00:00,2025-03-20 22:02:39+00:00,2025-03-13 11:50:27+00:00,20,"vgo_general, vgo_carrier, vgo_overflow_detector, vgo_d2c, vgo_hvf, vgo_recommender, scheduler, observability",8,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3912,5382,2025-03,2025,3,Q1 2025,True,False,False
56,chore: change names of owners,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-13 09:34:49+00:00,2025-03-14 09:43:26+00:00,2025-03-14 09:41:50+00:00,1,,0,1,https://github.com/vinted/dataverse-vintedgo-finance/pull/56,177,2025-03,2025,3,Q1 2025,True,False,False
30, chore: formatting fixes,dsabook,vinted/dsabook,merged,jeremychia,2025-03-13 10:29:16+00:00,2025-03-24 08:21:42+00:00,2025-03-24 08:21:40+00:00,0,,0,10,https://github.com/vinted/dsabook/pull/30,0,2025-03,2025,3,Q1 2025,True,False,False
3773,feat: add issues to dsabook,terraform-github,vinted/terraform-github,merged,jeremychia,2025-03-13 10:44:17+00:00,2025-03-13 10:46:43+00:00,2025-03-13 10:46:36+00:00,5,,0,0,https://github.com/vinted/terraform-github/pull/3773,472,2025-03,2025,3,Q1 2025,True,False,False
58,chore: switch alert slack channel,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-13 12:00:36+00:00,2025-03-19 11:15:15+00:00,2025-03-19 11:13:24+00:00,6,,0,5,https://github.com/vinted/dataverse-vintedgo-finance/pull/58,53,2025-03,2025,3,Q1 2025,True,False,False
3915,feat: deploy invoice completeness alert to scheduler,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-13 14:24:58+00:00,2025-03-14 09:16:19+00:00,2025-03-14 09:14:40+00:00,4,"vgo_finance, scheduler",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3915,4653,2025-03,2025,3,Q1 2025,True,False,False
59,feat: switch from composer to scheduler,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-13 14:26:32+00:00,2025-03-14 10:18:31+00:00,2025-03-14 09:58:41+00:00,6,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/59,171,2025-03,2025,3,Q1 2025,True,False,False
3916,chore: remove migrated pipelines (vgo_finance),dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-13 14:47:15+00:00,2025-03-14 10:37:27+00:00,2025-03-14 10:35:52+00:00,4,"vgo_finance, scheduler",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3916,4794,2025-03,2025,3,Q1 2025,True,False,False
60,chore: remove migrated pipelines (vgo_finance),dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-13 14:48:58+00:00,2025-03-24 11:15:58+00:00,2025-03-24 11:15:57+00:00,0,,0,10,https://github.com/vinted/dataverse-vintedgo-finance/pull/60,296,2025-03,2025,3,Q1 2025,True,False,False
3918,chore: adjust retries in scheduler for vgo_finance (modelling tests should not retry),dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-14 08:06:59+00:00,2025-03-14 09:02:05+00:00,2025-03-14 09:00:30+00:00,4,"vgo_finance, scheduler",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3918,137,2025-03,2025,3,Q1 2025,True,False,False
3922,fix: convert usps weight from `oz` to `kg`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-14 10:39:01+00:00,2025-03-14 11:19:56+00:00,2025-03-14 11:18:21+00:00,4,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3922,5098,2025-03,2025,3,Q1 2025,True,False,False
3923,chore: deprecate old models relating to pub/sub and invoice errors,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-14 10:54:27+00:00,2025-03-24 15:38:51+00:00,2025-03-24 15:38:49+00:00,2,"vgo_finance, scheduler",2,10,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3923,4728,2025-03,2025,3,Q1 2025,True,False,False
86,chore: remove pub/sub trigger in the csv cleaner,dataverse-cloud-functions,vinted/dataverse-cloud-functions,merged,jeremychia,2025-03-14 11:04:43+00:00,2025-03-24 11:19:31+00:00,2025-03-24 11:16:46+00:00,1,,0,10,https://github.com/vinted/dataverse-cloud-functions/pull/86,396,2025-03,2025,3,Q1 2025,True,False,False
7,feat: add miles & more as a source,personal-finances-dbt,jeremychia/personal-finances-dbt,merged,jeremychia,2025-03-17 07:51:01+00:00,2025-03-17 07:57:22+00:00,2025-03-17 07:57:20+00:00,0,,0,0,https://github.com/jeremychia/personal-finances-dbt/pull/7,229,2025-03,2025,3,Q1 2025,True,False,False
61,feat: integrate uniqueness tests,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-17 10:45:32+00:00,2025-03-17 13:32:13+00:00,2025-03-17 13:30:19+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/61,228,2025-03,2025,3,Q1 2025,True,False,False
3929,chore: remove uniquneness tests from dbt configuration,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-17 12:56:13+00:00,2025-03-24 13:58:54+00:00,2025-03-24 13:58:53+00:00,3,"vgo_finance, scheduler",2,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3929,4600,2025-03,2025,3,Q1 2025,True,False,False
62,"chore: amend logic - if results are empty, do not run the rest",dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-17 14:57:12+00:00,2025-03-17 15:08:41+00:00,2025-03-17 15:06:55+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/62,1652,2025-03,2025,3,Q1 2025,True,False,False
63,Fix dumb error,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-17 15:19:19+00:00,2025-03-17 15:24:05+00:00,2025-03-17 15:22:20+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/63,356,2025-03,2025,3,Q1 2025,True,False,False
64,fix: use length,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-17 15:36:54+00:00,2025-03-17 15:42:31+00:00,2025-03-17 15:40:11+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/64,0,2025-03,2025,3,Q1 2025,True,False,False
65,chore: minor tweaking for successful cases,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-17 16:18:05+00:00,2025-03-17 16:52:14+00:00,2025-03-17 16:50:23+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/65,27,2025-03,2025,3,Q1 2025,True,False,False
66,fix: typo,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-17 16:57:36+00:00,2025-03-17 17:01:33+00:00,2025-03-17 16:59:50+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/66,0,2025-03,2025,3,Q1 2025,True,False,False
67,chore: small tweaks to output,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-17 17:46:44+00:00,2025-03-18 07:27:25+00:00,2025-03-18 07:25:31+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/67,203,2025-03,2025,3,Q1 2025,True,False,False
68,chore: only takes parquet files,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-19 08:22:21+00:00,2025-03-19 09:21:11+00:00,2025-03-19 09:19:24+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/68,241,2025-03,2025,3,Q1 2025,True,False,False
3951,feat: remap VINTEDGO-SHOP-FR to reporting carriers which have information on VINTEDGO BNL,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-19 09:39:53+00:00,2025-03-19 16:10:53+00:00,2025-03-19 16:09:16+00:00,4,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3951,7640,2025-03,2025,3,Q1 2025,True,False,False
3952,feat: update inpost it for fuel surcharge files,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-19 10:38:07+00:00,2025-03-19 17:14:24+00:00,2025-03-19 17:12:51+00:00,4,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3952,5566,2025-03,2025,3,Q1 2025,True,False,False
69,Update config.yml,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,closed,jeremychia,2025-03-19 11:28:32+00:00,2025-03-19 11:30:10+00:00,2025-03-19 11:30:09+00:00,1,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/69,12,2025-03,2025,3,Q1 2025,False,True,False
71,feat: add configuration for new bucket,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-19 16:05:07+00:00,2025-03-20 08:12:23+00:00,2025-03-20 08:10:24+00:00,5,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/71,1080,2025-03,2025,3,Q1 2025,True,False,False
3959,feat: introduce another bucket for retrieved compensations,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-19 16:11:35+00:00,2025-03-20 10:42:04+00:00,2025-03-20 10:40:39+00:00,4,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3959,5789,2025-03,2025,3,Q1 2025,True,False,False
3961,fix: wrong values from mapping,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-20 10:27:51+00:00,2025-03-20 10:57:56+00:00,2025-03-20 10:56:31+00:00,4,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3961,95,2025-03,2025,3,Q1 2025,True,False,False
3964,chore: retake snapshots for `dim_prep_existing_shipping_routes` and `dim_prep_carrier_name_mapping`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-20 12:19:11+00:00,2025-03-20 13:02:42+00:00,2025-03-20 13:01:18+00:00,2,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3964,698,2025-03,2025,3,Q1 2025,True,False,False
3966,chore: alter reporting carrier in the `dim_prep_existing_shipping_routes_frequency` for homerr changes,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-20 13:09:30+00:00,2025-03-20 13:46:37+00:00,2025-03-20 13:43:17+00:00,2,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3966,1607,2025-03,2025,3,Q1 2025,True,False,False
3968,chore: add clustering condition,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-20 13:51:46+00:00,2025-03-20 14:10:51+00:00,2025-03-20 14:09:20+00:00,2,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3968,117,2025-03,2025,3,Q1 2025,True,False,False
3969,chore: new queries for custom query,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-20 14:13:51+00:00,2025-03-20 14:24:42+00:00,2025-03-20 14:23:08+00:00,2,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3969,123,2025-03,2025,3,Q1 2025,True,False,False
567,feat: make general usage metrics into dashboard,dataverse-groupfunctions-looker,vinted/dataverse-groupfunctions-looker,merged,jeremychia,2025-03-20 14:15:57+00:00,2025-03-20 14:38:31+00:00,2025-03-20 14:38:30+00:00,0,,0,0,https://github.com/vinted/dataverse-groupfunctions-looker/pull/567,147,2025-03,2025,3,Q1 2025,True,False,False
568,feat: add filters to navigate to respective domains,dataverse-groupfunctions-looker,vinted/dataverse-groupfunctions-looker,merged,jeremychia,2025-03-20 15:51:43+00:00,2025-03-20 16:45:18+00:00,2025-03-20 16:45:17+00:00,0,,0,0,https://github.com/vinted/dataverse-groupfunctions-looker/pull/568,225,2025-03,2025,3,Q1 2025,True,False,False
569,chore: remove buyer specific dashboard,dataverse-groupfunctions-looker,vinted/dataverse-groupfunctions-looker,merged,jeremychia,2025-03-20 15:59:06+00:00,2025-03-20 16:48:09+00:00,2025-03-20 16:48:08+00:00,0,,0,0,https://github.com/vinted/dataverse-groupfunctions-looker/pull/569,511,2025-03,2025,3,Q1 2025,True,False,False
72,feat: add configuration for METHOD,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-24 08:29:07+00:00,2025-03-24 09:16:08+00:00,2025-03-24 09:16:05+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/72,174,2025-03,2025,3,Q1 2025,True,False,False
73,chore: include justina in invoice completeness alert,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-24 09:16:56+00:00,2025-03-24 09:19:58+00:00,2025-03-24 09:19:56+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/73,133,2025-03,2025,3,Q1 2025,True,False,False
3994,feat: add is_currently_valid column to dim carrier contract prices table,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-24 10:23:20+00:00,2025-03-24 11:29:08+00:00,2025-03-24 11:27:49+00:00,4,"vgo_finance, docs",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/3994,5391,2025-03,2025,3,Q1 2025,True,False,False
580,feat: add remaining buttons for other domains,dataverse-groupfunctions-looker,vinted/dataverse-groupfunctions-looker,merged,jeremychia,2025-03-24 10:54:05+00:00,2025-03-24 13:07:09+00:00,2025-03-24 13:07:08+00:00,0,,0,0,https://github.com/vinted/dataverse-groupfunctions-looker/pull/580,373,2025-03,2025,3,Q1 2025,True,False,False
1917,feat: add filter for is currently valid,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2025-03-24 13:13:35+00:00,2025-03-24 13:22:04+00:00,2025-03-24 13:22:03+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/1917,315,2025-03,2025,3,Q1 2025,True,False,False
583,fix: add back listen criterion,dataverse-groupfunctions-looker,vinted/dataverse-groupfunctions-looker,merged,jeremychia,2025-03-24 13:21:00+00:00,2025-03-24 13:26:13+00:00,2025-03-24 13:26:12+00:00,0,,0,0,https://github.com/vinted/dataverse-groupfunctions-looker/pull/583,144,2025-03,2025,3,Q1 2025,True,False,False
4004,chore: change unique identifer of no details sheet,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-25 13:13:04+00:00,2025-03-25 13:57:22+00:00,2025-03-25 13:57:21+00:00,2,"vgo_finance, docs",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4004,4765,2025-03,2025,3,Q1 2025,True,False,False
4006,"feat: populate country codes, adjusted invoice carrier code shipment level if missing",dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-25 13:42:10+00:00,2025-03-25 14:06:10+00:00,2025-03-25 14:06:08+00:00,2,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4006,4952,2025-03,2025,3,Q1 2025,True,False,False
75,docs: updating readme for invoice alerts,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2025-03-25 15:37:18+00:00,2025-03-25 17:29:21+00:00,2025-03-25 17:29:19+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/75,66,2025-03,2025,3,Q1 2025,True,False,False
263,feat: add wait_until_6_utc,dataverse-cli,vinted/dataverse-cli,merged,jeremychia,2025-03-25 17:24:26+00:00,2025-03-25 17:29:50+00:00,2025-03-25 17:29:49+00:00,1,,0,0,https://github.com/vinted/dataverse-cli/pull/263,0,2025-03,2025,3,Q1 2025,True,False,False
4009,chore: change modelling tests to start at 6h UTC,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-03-25 17:27:12+00:00,2025-03-26 07:13:03+00:00,2025-03-26 07:13:02+00:00,2,"vgo_finance, scheduler",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4009,321,2025-03,2025,3,Q1 2025,True,False,False
